frame,substep,stage,energy,maxSpeed,maxSpeedX,maxSpeedY,maxGXV,maxGXVSigned,maxGXVX,maxGXVY,maxGrad,maxGradSigned,maxGradName,maxGradX,maxGradY
277,10,"afterCipVelocity",0.317371866,0.046782548,79,60,0.542110264,0.542110264,79,64,0.542110264,0.542110264,"GXV",79,64
277,10,"afterRhs",0.317364667,0.046705356,79,60,0.542110264,0.542110264,79,64,0.542110264,0.542110264,"GXV",79,64
277,10,"afterNewGradV",0.317364667,0.046705356,79,60,0.542104542,0.542104542,79,64,0.542104542,0.542104542,"GXV",79,64
277,10,"afterNewGradU",0.317364667,0.046705356,79,60,0.542104542,0.542104542,79,64,0.542104542,0.542104542,"GXV",79,64
277,11,"beforeCip",0.317364667,0.046705356,79,60,0.542104542,0.542104542,79,64,0.542104542,0.542104542,"GXV",79,64
277,11,"afterCipVelocity",0.317614248,0.047055656,79,60,0.545317531,0.545317531,79,64,0.545317531,0.545317531,"GXV",79,64
277,11,"afterRhs",0.317607034,0.046978739,79,60,0.545317531,0.545317531,79,64,0.545317531,0.545317531,"GXV",79,64
277,11,"afterNewGradV",0.317607034,0.046978739,79,60,0.545311749,0.545311749,79,64,0.545311749,0.545311749,"GXV",79,64
277,11,"afterNewGradU",0.317607034,0.046978739,79,60,0.545311749,0.545311749,79,64,0.545311749,0.545311749,"GXV",79,64
278,0,"beforeCip",0.317607034,0.046978739,79,60,0.545311749,0.545311749,79,64,0.545311749,0.545311749,"GXV",79,64
278,0,"afterCipVelocity",0.317861305,0.047330492,79,60,0.548550963,0.548550963,79,64,0.548550963,0.548550963,"GXV",79,64
278,0,"afterRhs",0.317854073,0.04725388,79,60,0.548550963,0.548550963,79,64,0.548550963,0.548550963,"GXV",79,64
278,0,"afterNewGradV",0.317854073,0.04725388,79,60,0.548545182,0.548545182,79,64,0.548545182,0.548545182,"GXV",79,64
278,0,"afterNewGradU",0.317854073,0.04725388,79,60,0.548545182,0.548545182,79,64,0.548545182,0.548545182,"GXV",79,64
278,1,"beforeCip",0.317854073,0.04725388,79,60,0.548545182,0.548545182,79,64,0.548545182,0.548545182,"GXV",79,64
278,1,"afterCipVelocity",0.318113142,0.047607047,79,60,0.55181092,0.55181092,79,64,0.55181092,0.55181092,"GXV",79,64
278,1,"afterRhs",0.318105894,0.047530762,79,60,0.55181092,0.55181092,79,64,0.55181092,0.55181092,"GXV",79,64
278,1,"afterNewGradV",0.318105894,0.047530762,79,60,0.551805139,0.551805139,79,64,0.551805139,0.551805139,"GXV",79,64
278,1,"afterNewGradU",0.318105894,0.047530762,79,60,0.551805139,0.551805139,79,64,0.551805139,0.551805139,"GXV",79,64
278,2,"beforeCip",0.318105894,0.047530762,79,60,0.551805139,0.551805139,79,64,0.551805139,0.551805139,"GXV",79,64
278,2,"afterCipVelocity",0.31836987,0.047885305,79,60,0.555097818,0.555097818,79,64,0.555097818,0.555097818,"GXV",79,64
278,2,"afterRhs",0.318362605,0.047809378,79,60,0.555097818,0.555097818,79,64,0.555097818,0.555097818,"GXV",79,64
278,2,"afterNewGradV",0.318362605,0.047809378,79,60,0.555091977,0.555091977,79,64,0.555091977,0.555091977,"GXV",79,64
278,2,"afterNewGradU",0.318362605,0.047809378,79,60,0.555091977,0.555091977,79,64,0.555091977,0.555091977,"GXV",79,64
278,3,"beforeCip",0.318362605,0.047809378,79,60,0.555091977,0.555091977,79,64,0.555091977,0.555091977,"GXV",79,64
278,3,"afterCipVelocity",0.318631598,0.04816526,79,60,0.558411896,0.558411896,79,64,0.558411896,0.558411896,"GXV",79,64
278,3,"afterRhs",0.318624316,0.048089716,79,60,0.558411896,0.558411896,79,64,0.558411896,0.558411896,"GXV",79,64
278,3,"afterNewGradV",0.318624316,0.048089716,79,60,0.558406055,0.558406055,79,64,0.558406055,0.558406055,"GXV",79,64
278,3,"afterNewGradU",0.318624316,0.048089716,79,60,0.558406055,0.558406055,79,64,0.558406055,0.558406055,"GXV",79,64
278,4,"beforeCip",0.318624316,0.048089716,79,60,0.558406055,0.558406055,79,64,0.558406055,0.558406055,"GXV",79,64
278,4,"afterCipVelocity",0.318898444,0.048446895,79,60,0.561753571,0.561753571,79,64,0.561753571,0.561753571,"GXV",79,64
278,4,"afterRhs",0.318891142,0.04837176,79,60,0.561753571,0.561753571,79,64,0.561753571,0.561753571,"GXV",79,64
278,4,"afterNewGradV",0.318891142,0.04837176,79,60,0.56174773,0.56174773,79,64,0.56174773,0.56174773,"GXV",79,64
278,4,"afterNewGradU",0.318891142,0.04837176,79,60,0.56174773,0.56174773,79,64,0.56174773,0.56174773,"GXV",79,64
278,5,"beforeCip",0.318891142,0.04837176,79,60,0.56174773,0.56174773,79,64,0.56174773,0.56174773,"GXV",79,64
278,5,"afterCipVelocity",0.319170521,0.048730198,79,60,0.56512326,0.56512326,79,64,0.56512326,0.56512326,"GXV",79,64
278,5,"afterRhs",0.319163202,0.048655502,79,60,0.56512326,0.56512326,79,64,0.56512326,0.56512326,"GXV",79,64
278,5,"afterNewGradV",0.319163202,0.048655502,79,60,0.565117419,0.565117419,79,64,0.565117419,0.565117419,"GXV",79,64
278,5,"afterNewGradU",0.319163202,0.048655502,79,60,0.565117419,0.565117419,79,64,0.565117419,0.565117419,"GXV",79,64
278,6,"beforeCip",0.319163202,0.048655502,79,60,0.565117419,0.565117419,79,64,0.565117419,0.565117419,"GXV",79,64
278,6,"afterCipVelocity",0.319447955,0.049015159,79,60,0.56852138,0.56852138,79,64,0.56852138,0.56852138,"GXV",79,64
278,6,"afterRhs",0.319440615,0.048940927,79,60,0.56852138,0.56852138,79,64,0.56852138,0.56852138,"GXV",79,64
278,6,"afterNewGradV",0.319440615,0.048940927,79,60,0.56851548,0.56851548,79,64,0.56851548,0.56851548,"GXV",79,64
278,6,"afterNewGradU",0.319440615,0.048940927,79,60,0.56851548,0.56851548,79,64,0.56851548,0.56851548,"GXV",79,64
278,7,"beforeCip",0.319440615,0.048940927,79,60,0.56851548,0.56851548,79,64,0.56851548,0.56851548,"GXV",79,64
278,7,"afterCipVelocity",0.319730862,0.04930176,79,60,0.571948171,0.571948171,79,64,0.571948171,0.571948171,"GXV",79,64
278,7,"afterRhs",0.319723503,0.049228023,79,60,0.571948171,0.571948171,79,64,0.571948171,0.571948171,"GXV",79,64
278,7,"afterNewGradV",0.319723503,0.049228023,79,60,0.57194227,0.57194227,79,64,0.57194227,0.57194227,"GXV",79,64
278,7,"afterNewGradU",0.319723503,0.049228023,79,60,0.57194227,0.57194227,79,64,0.57194227,0.57194227,"GXV",79,64
278,8,"beforeCip",0.319723503,0.049228023,79,60,0.57194227,0.57194227,79,64,0.57194227,0.57194227,"GXV",79,64
278,8,"afterCipVelocity",0.320019372,0.049589992,79,60,0.575404167,0.575404167,79,64,0.575404167,0.575404167,"GXV",79,64
278,8,"afterRhs",0.320011992,0.049516776,79,60,0.575404167,0.575404167,79,64,0.575404167,0.575404167,"GXV",79,64
278,8,"afterNewGradV",0.320011992,0.049516776,79,60,0.575398266,0.575398266,79,64,0.575398266,0.575398266,"GXV",79,64
278,8,"afterNewGradU",0.320011992,0.049516776,79,60,0.575398266,0.575398266,79,64,0.575398266,0.575398266,"GXV",79,64
278,9,"beforeCip",0.320011992,0.049516776,79,60,0.575398266,0.575398266,79,64,0.575398266,0.575398266,"GXV",79,64
278,9,"afterCipVelocity",0.320313612,0.049879838,79,60,0.578889728,0.578889728,79,64,0.578889728,0.578889728,"GXV",79,64
278,9,"afterRhs",0.320306211,0.049807192,79,60,0.578889728,0.578889728,79,64,0.578889728,0.578889728,"GXV",79,64
278,9,"afterNewGradV",0.320306211,0.049807192,79,60,0.578883767,0.578883767,79,64,0.578883767,0.578883767,"GXV",79,64
278,9,"afterNewGradU",0.320306211,0.049807192,79,60,0.578883767,0.578883767,79,64,0.578883767,0.578883767,"GXV",79,64
278,10,"beforeCip",0.320306211,0.049807192,79,60,0.578883767,0.578883767,79,64,0.578883767,0.578883767,"GXV",79,64
278,10,"afterCipVelocity",0.320613713,0.050171303,79,60,0.58240521,0.58240521,79,64,0.58240521,0.58240521,"GXV",79,64
278,10,"afterRhs",0.320606289,0.050099247,79,60,0.58240521,0.58240521,79,64,0.58240521,0.58240521,"GXV",79,64
278,10,"afterNewGradV",0.320606289,0.050099247,79,60,0.582399249,0.582399249,79,64,0.582399249,0.582399249,"GXV",79,64
278,10,"afterNewGradU",0.320606289,0.050099247,79,60,0.582399249,0.582399249,79,64,0.582399249,0.582399249,"GXV",79,64
278,11,"beforeCip",0.320606289,0.050099247,79,60,0.582399249,0.582399249,79,64,0.582399249,0.582399249,"GXV",79,64
278,11,"afterCipVelocity",0.320919806,0.050464364,79,60,0.58595103,0.58595103,79,64,0.58595103,0.58595103,"GXV",79,64
278,11,"afterRhs",0.32091236,0.050392924,79,60,0.58595103,0.58595103,79,64,0.58595103,0.58595103,"GXV",79,64
278,11,"afterNewGradV",0.32091236,0.050392924,79,60,0.58594507,0.58594507,79,64,0.58594507,0.58594507,"GXV",79,64
278,11,"afterNewGradU",0.32091236,0.050392924,79,60,0.58594507,0.58594507,79,64,0.58594507,0.58594507,"GXV",79,64
279,0,"beforeCip",0.32091236,0.050392924,79,60,0.58594507,0.58594507,79,64,0.58594507,0.58594507,"GXV",79,64
279,0,"afterCipVelocity",0.321232029,0.050759004,79,60,0.589527726,0.589527726,79,64,0.589527726,0.589527726,"GXV",79,64
279,0,"afterRhs",0.32122456,0.050688199,79,60,0.589527726,0.589527726,79,64,0.589527726,0.589527726,"GXV",79,64
279,0,"afterNewGradV",0.32122456,0.050688199,79,60,0.589521706,0.589521706,79,64,0.589521706,0.589521706,"GXV",79,64
279,0,"afterNewGradU",0.32122456,0.050688199,79,60,0.589521706,0.589521706,79,64,0.589521706,0.589521706,"GXV",79,64
279,1,"beforeCip",0.32122456,0.050688199,79,60,0.589521706,0.589521706,79,64,0.589521706,0.589521706,"GXV",79,64
279,1,"afterCipVelocity",0.321550519,0.051055196,79,60,0.593135595,0.593135595,79,64,0.593135595,0.593135595,"GXV",79,64
279,1,"afterRhs",0.321543022,0.050985052,79,60,0.593135595,0.593135595,79,64,0.593135595,0.593135595,"GXV",79,64
279,1,"afterNewGradV",0.321543022,0.050985052,79,60,0.593129575,0.593129575,79,64,0.593129575,0.593129575,"GXV",79,64
279,1,"afterNewGradU",0.321543022,0.050985052,79,60,0.593129575,0.593129575,79,64,0.593129575,0.593129575,"GXV",79,64
279,2,"beforeCip",0.321543022,0.050985052,79,60,0.593129575,0.593129575,79,64,0.593129575,0.593129575,"GXV",79,64
279,2,"afterCipVelocity",0.321875415,0.051352924,79,60,0.596775234,0.596775234,79,64,0.596775234,0.596775234,"GXV",79,64
279,2,"afterRhs",0.321867893,0.051283468,79,60,0.596775234,0.596775234,79,64,0.596775234,0.596775234,"GXV",79,64
279,2,"afterNewGradV",0.321867893,0.051283468,79,60,0.596769214,0.596769214,79,64,0.596769214,0.596769214,"GXV",79,64
279,2,"afterNewGradU",0.321867893,0.051283468,79,60,0.596769214,0.596769214,79,64,0.596769214,0.596769214,"GXV",79,64
279,3,"beforeCip",0.321867893,0.051283468,79,60,0.596769214,0.596769214,79,64,0.596769214,0.596769214,"GXV",79,64
279,3,"afterCipVelocity",0.322206864,0.05165217,79,60,0.600446999,0.600446999,79,64,0.600446999,0.600446999,"GXV",79,64
279,3,"afterRhs",0.322199316,0.051583427,79,60,0.600446999,0.600446999,79,64,0.600446999,0.600446999,"GXV",79,64
279,3,"afterNewGradV",0.322199316,0.051583427,79,60,0.600440919,0.600440919,79,64,0.600440919,0.600440919,"GXV",79,64
279,3,"afterNewGradU",0.322199316,0.051583427,79,60,0.600440919,0.600440919,79,64,0.600440919,0.600440919,"GXV",79,64
279,4,"beforeCip",0.322199316,0.051583427,79,60,0.600440919,0.600440919,79,64,0.600440919,0.600440919,"GXV",79,64
279,4,"afterCipVelocity",0.322545014,0.051952921,79,60,0.604151368,0.604151368,79,64,0.604151368,0.604151368,"GXV",79,64
279,4,"afterRhs",0.322537439,0.051884911,79,60,0.604151368,0.604151368,79,64,0.604151368,0.604151368,"GXV",79,64
279,4,"afterNewGradV",0.322537439,0.051884911,79,60,0.604145288,0.604145288,79,64,0.604145288,0.604145288,"GXV",79,64
279,4,"afterNewGradU",0.322537439,0.051884911,79,60,0.604145288,0.604145288,79,64,0.604145288,0.604145288,"GXV",79,64
279,5,"beforeCip",0.322537439,0.051884911,79,60,0.604145288,0.604145288,79,64,0.604145288,0.604145288,"GXV",79,64
279,5,"afterCipVelocity",0.322890014,0.052255156,79,60,0.607888877,0.607888877,79,64,0.607888877,0.607888877,"GXV",79,64
279,5,"afterRhs",0.322882413,0.052187912,79,60,0.607888877,0.607888877,79,64,0.607888877,0.607888877,"GXV",79,64
279,5,"afterNewGradV",0.322882413,0.052187912,79,60,0.607882798,0.607882798,79,64,0.607882798,0.607882798,"GXV",79,64
279,5,"afterNewGradU",0.322882413,0.052187912,79,60,0.607882798,0.607882798,79,64,0.607882798,0.607882798,"GXV",79,64
279,6,"beforeCip",0.322882413,0.052187912,79,60,0.607882798,0.607882798,79,64,0.607882798,0.607882798,"GXV",79,64
279,6,"afterCipVelocity",0.323242021,0.05255887,79,60,0.611659944,0.611659944,79,64,0.611659944,0.611659944,"GXV",79,64
279,6,"afterRhs",0.323234389,0.052492406,79,60,0.611659944,0.611659944,79,64,0.611659944,0.611659944,"GXV",79,64
279,6,"afterNewGradV",0.323234389,0.052492406,79,60,0.611653805,0.611653805,79,64,0.611653805,0.611653805,"GXV",79,64
279,6,"afterNewGradU",0.323234389,0.052492406,79,60,0.611653805,0.611653805,79,64,0.611653805,0.611653805,"GXV",79,64
279,7,"beforeCip",0.323234389,0.052492406,79,60,0.611653805,0.611653805,79,64,0.611653805,0.611653805,"GXV",79,64
279,7,"afterCipVelocity",0.32360119,0.052864044,79,60,0.615465045,0.615465045,79,64,0.615465045,0.615465045,"GXV",79,64
279,7,"afterRhs",0.323593529,0.052798397,79,60,0.615465045,0.615465045,79,64,0.615465045,0.615465045,"GXV",79,64
279,7,"afterNewGradV",0.323593529,0.052798397,79,60,0.615458906,0.615458906,79,64,0.615458906,0.615458906,"GXV",79,64
279,7,"afterNewGradU",0.323593529,0.052798397,79,60,0.615458906,0.615458906,79,64,0.615458906,0.615458906,"GXV",79,64
279,8,"beforeCip",0.323593529,0.052798397,79,60,0.615458906,0.615458906,79,64,0.615458906,0.615458906,"GXV",79,64
279,8,"afterCipVelocity",0.323967682,0.053170676,79,60,0.619304717,0.619304717,79,64,0.619304717,0.619304717,"GXV",79,64
279,8,"afterRhs",0.323959991,0.053105862,79,60,0.619304717,0.619304717,79,64,0.619304717,0.619304717,"GXV",79,64
279,8,"afterNewGradV",0.323959991,0.053105862,79,60,0.619298577,0.619298577,79,64,0.619298577,0.619298577,"GXV",79,64
279,8,"afterNewGradU",0.323959991,0.053105862,79,60,0.619298577,0.619298577,79,64,0.619298577,0.619298577,"GXV",79,64
279,9,"beforeCip",0.323959991,0.053105862,79,60,0.619298577,0.619298577,79,64,0.619298577,0.619298577,"GXV",79,64
279,9,"afterCipVelocity",0.324341663,0.053478749,79,60,0.623179495,0.623179495,79,64,0.623179495,0.623179495,"GXV",79,64
279,9,"afterRhs",0.32433394,0.053414799,79,60,0.623179495,0.623179495,79,64,0.623179495,0.623179495,"GXV",79,64
279,9,"afterNewGradV",0.32433394,0.053414799,79,60,0.623173296,0.623173296,79,64,0.623173296,0.623173296,"GXV",79,64
279,9,"afterNewGradU",0.32433394,0.053414799,79,60,0.623173296,0.623173296,79,64,0.623173296,0.623173296,"GXV",79,64
279,10,"beforeCip",0.32433394,0.053414799,79,60,0.623173296,0.623173296,79,64,0.623173296,0.623173296,"GXV",79,64
279,10,"afterCipVelocity",0.324723301,0.053788263,79,60,0.627089798,0.627089798,79,64,0.627089798,0.627089798,"GXV",79,64
279,10,"afterRhs",0.324715545,0.053725205,79,60,0.627089798,0.627089798,79,64,0.627089798,0.627089798,"GXV",79,64
279,10,"afterNewGradV",0.324715545,0.053725205,79,60,0.6270836,0.6270836,79,64,0.6270836,0.6270836,"GXV",79,64
279,10,"afterNewGradU",0.324715545,0.053725205,79,60,0.6270836,0.6270836,79,64,0.6270836,0.6270836,"GXV",79,64
279,11,"beforeCip",0.324715545,0.053725205,79,60,0.6270836,0.6270836,79,64,0.6270836,0.6270836,"GXV",79,64
279,11,"afterCipVelocity",0.32511277,0.05409922,79,60,0.631036282,0.631036282,79,64,0.631036282,0.631036282,"GXV",79,64
279,11,"afterRhs",0.325104981,0.054037075,79,60,0.631036282,0.631036282,79,64,0.631036282,0.631036282,"GXV",79,64
279,11,"afterNewGradV",0.325104981,0.054037075,79,60,0.631030083,0.631030083,79,64,0.631030083,0.631030083,"GXV",79,64
279,11,"afterNewGradU",0.325104981,0.054037075,79,60,0.631030083,0.631030083,79,64,0.631030083,0.631030083,"GXV",79,64
280,0,"beforeCip",0.325104981,0.054037075,79,60,0.631030083,0.631030083,79,64,0.631030083,0.631030083,"GXV",79,64
280,0,"afterCipVelocity",0.325510244,0.05441161,79,60,0.635019422,0.635019422,79,64,0.635019422,0.635019422,"GXV",79,64
280,0,"afterRhs",0.325502422,0.0543504,79,60,0.635019422,0.635019422,79,64,0.635019422,0.635019422,"GXV",79,64
280,0,"afterNewGradV",0.325502422,0.0543504,79,60,0.635013163,0.635013163,79,64,0.635013163,0.635013163,"GXV",79,64
280,0,"afterNewGradU",0.325502422,0.0543504,79,60,0.635013163,0.635013163,79,64,0.635013163,0.635013163,"GXV",79,64
280,1,"beforeCip",0.325502422,0.0543504,79,60,0.635013163,0.635013163,79,64,0.635013163,0.635013163,"GXV",79,64
280,1,"afterCipVelocity",0.32591591,0.054725433,79,60,0.639039695,0.639039695,79,64,0.639039695,0.639039695,"GXV",79,64
280,1,"afterRhs",0.325908053,0.054665187,79,60,0.639039695,0.639039695,79,64,0.639039695,0.639039695,"GXV",79,64
280,1,"afterNewGradV",0.325908053,0.054665187,79,60,0.639033437,0.639033437,79,64,0.639033437,0.639033437,"GXV",79,64
280,1,"afterNewGradU",0.325908053,0.054665187,79,60,0.639033437,0.639033437,79,64,0.639033437,0.639033437,"GXV",79,64
280,2,"beforeCip",0.325908053,0.054665187,79,60,0.639033437,0.639033437,79,64,0.639033437,0.639033437,"GXV",79,64
280,2,"afterCipVelocity",0.326329953,0.055090606,79,59,0.643097758,0.643097758,79,64,0.643097758,0.643097758,"GXV",79,64
280,2,"afterRhs",0.326322059,0.054981439,79,60,0.643097758,0.643097758,79,64,0.643097758,0.643097758,"GXV",79,64
280,2,"afterNewGradV",0.326322059,0.054981439,79,60,0.6430915,0.6430915,79,64,0.6430915,0.6430915,"GXV",79,64
280,2,"afterNewGradU",0.326322059,0.054981439,79,60,0.6430915,0.6430915,79,64,0.6430915,0.6430915,"GXV",79,64
280,3,"beforeCip",0.326322059,0.054981439,79,60,0.6430915,0.6430915,79,64,0.6430915,0.6430915,"GXV",79,64
280,3,"afterCipVelocity",0.326752565,0.055564011,79,59,0.647194207,0.647194207,79,64,0.647194207,0.647194207,"GXV",79,64
280,3,"afterRhs",0.326744634,0.055389466,79,59,0.647194207,0.647194207,79,64,0.647194207,0.647194207,"GXV",79,64
280,3,"afterNewGradV",0.326744634,0.055389466,79,59,0.647187948,0.647187948,79,64,0.647187948,0.647187948,"GXV",79,64
280,3,"afterNewGradU",0.326744634,0.055389466,79,59,0.647187948,0.647187948,79,64,0.647187948,0.647187948,"GXV",79,64
280,4,"beforeCip",0.326744634,0.055389466,79,59,0.647187948,0.647187948,79,64,0.647187948,0.647187948,"GXV",79,64
280,4,"afterCipVelocity",0.327183946,0.05604053,79,59,0.651329577,0.651329577,79,64,0.651329577,0.651329577,"GXV",79,64
280,4,"afterRhs",0.327175975,0.055866749,79,59,0.651329577,0.651329577,79,64,0.651329577,0.651329577,"GXV",79,64
280,4,"afterNewGradV",0.327175975,0.055866749,79,59,0.651323259,0.651323259,79,64,0.651323259,0.651323259,"GXV",79,64
280,4,"afterNewGradU",0.327175975,0.055866749,79,59,0.651323259,0.651323259,79,64,0.651323259,0.651323259,"GXV",79,64
280,5,"beforeCip",0.327175975,0.055866749,79,59,0.651323259,0.651323259,79,64,0.651323259,0.651323259,"GXV",79,64
280,5,"afterCipVelocity",0.327624299,0.056520109,79,59,0.655504346,0.655504346,79,64,0.655504346,0.655504346,"GXV",79,64
280,5,"afterRhs",0.327616289,0.056347195,79,59,0.655504346,0.655504346,79,64,0.655504346,0.655504346,"GXV",79,64
280,5,"afterNewGradV",0.327616289,0.056347195,79,59,0.655498028,0.655498028,79,64,0.655498028,0.655498028,"GXV",79,64
280,5,"afterNewGradU",0.327616289,0.056347195,79,59,0.655498028,0.655498028,79,64,0.655498028,0.655498028,"GXV",79,64
280,6,"beforeCip",0.327616289,0.056347195,79,59,0.655498028,0.655498028,79,64,0.655498028,0.655498028,"GXV",79,64
280,6,"afterCipVelocity",0.328073834,0.057002677,79,59,0.659719288,0.659719288,79,64,0.659719288,0.659719288,"GXV",79,64
280,6,"afterRhs",0.328065783,0.056830745,79,59,0.659719288,0.659719288,79,64,0.659719288,0.659719288,"GXV",79,64
280,6,"afterNewGradV",0.328065783,0.056830745,79,59,0.65971297,0.65971297,79,64,0.65971297,0.65971297,"GXV",79,64
280,6,"afterNewGradU",0.328065783,0.056830745,79,59,0.65971297,0.65971297,79,64,0.65971297,0.65971297,"GXV",79,64
280,7,"beforeCip",0.328065783,0.056830745,79,59,0.65971297,0.65971297,79,64,0.65971297,0.65971297,"GXV",79,64
280,7,"afterCipVelocity",0.328532771,0.057488176,79,59,0.663975,0.663975,79,64,0.663975,0.663975,"GXV",79,64
280,7,"afterRhs",0.328524677,0.057317337,79,59,0.663975,0.663975,79,64,0.663975,0.663975,"GXV",79,64
280,7,"afterNewGradV",0.328524677,0.057317337,79,59,0.663968623,0.663968623,79,64,0.663968623,0.663968623,"GXV",79,64
280,7,"afterNewGradU",0.328524677,0.057317337,79,59,0.663968623,0.663968623,79,64,0.663968623,0.663968623,"GXV",79,64
280,8,"beforeCip",0.328524677,0.057317337,79,59,0.663968623,0.663968623,79,64,0.663968623,0.663968623,"GXV",79,64
280,8,"afterCipVelocity",0.329001331,0.057976536,79,59,0.668271959,0.668271959,79,64,0.668271959,0.668271959,"GXV",79,64
280,8,"afterRhs",0.328993194,0.057806908,79,59,0.668271959,0.668271959,79,64,0.668271959,0.668271959,"GXV",79,64
280,8,"afterNewGradV",0.328993194,0.057806908,79,59,0.668265581,0.668265581,79,64,0.668265581,0.668265581,"GXV",79,64
280,8,"afterNewGradU",0.328993194,0.057806908,79,59,0.668265581,0.668265581,79,64,0.668265581,0.668265581,"GXV",79,64
280,9,"beforeCip",0.328993194,0.057806908,79,59,0.668265581,0.668265581,79,64,0.668265581,0.668265581,"GXV",79,64
280,9,"afterCipVelocity",0.329479749,0.058467697,79,59,0.672610939,0.672610939,79,64,0.672610939,0.672610939,"GXV",79,64
280,9,"afterRhs",0.329471567,0.058299393,79,59,0.672610939,0.672610939,79,64,0.672610939,0.672610939,"GXV",79,64
280,9,"afterNewGradV",0.329471567,0.058299393,79,59,0.672604561,0.672604561,79,64,0.672604561,0.672604561,"GXV",79,64
280,9,"afterNewGradU",0.329471567,0.058299393,79,59,0.672604561,0.672604561,79,64,0.672604561,0.672604561,"GXV",79,64
280,10,"beforeCip",0.329471567,0.058299393,79,59,0.672604561,0.672604561,79,64,0.672604561,0.672604561,"GXV",79,64
280,10,"afterCipVelocity",0.329968266,0.058961591,79,59,0.676992595,0.676992595,79,64,0.676992595,0.676992595,"GXV",79,64
280,10,"afterRhs",0.329960039,0.05879473,79,59,0.676992595,0.676992595,79,64,0.676992595,0.676992595,"GXV",79,64
280,10,"afterNewGradV",0.329960039,0.05879473,79,59,0.676986158,0.676986158,79,64,0.676986158,0.676986158,"GXV",79,64
280,10,"afterNewGradU",0.329960039,0.05879473,79,59,0.676986158,0.676986158,79,64,0.676986158,0.676986158,"GXV",79,64
280,11,"beforeCip",0.329960039,0.05879473,79,59,0.676986158,0.676986158,79,64,0.676986158,0.676986158,"GXV",79,64
280,11,"afterCipVelocity",0.330467131,0.059458153,79,59,0.681417525,0.681417525,79,64,0.681417525,0.681417525,"GXV",79,64
280,11,"afterRhs",0.330458855,0.059292848,79,59,0.681417525,0.681417525,79,64,0.681417525,0.681417525,"GXV",79,64
280,11,"afterNewGradV",0.330458855,0.059292848,79,59,0.681411088,0.681411088,79,64,0.681411088,0.681411088,"GXV",79,64
280,11,"afterNewGradU",0.330458855,0.059292848,79,59,0.681411088,0.681411088,79,64,0.681411088,0.681411088,"GXV",79,64
281,0,"beforeCip",0.330458855,0.059292848,79,59,0.681411088,0.681411088,79,64,0.681411088,0.681411088,"GXV",79,64
281,0,"afterCipVelocity",0.330976599,0.05995731,79,59,0.685886443,0.685886443,79,64,0.685886443,0.685886443,"GXV",79,64
281,0,"afterRhs",0.330968273,0.059793678,79,59,0.685886443,0.685886443,79,64,0.685886443,0.685886443,"GXV",79,64
281,0,"afterNewGradV",0.330968273,0.059793678,79,59,0.685880005,0.685880005,79,64,0.685880005,0.685880005,"GXV",79,64
281,0,"afterNewGradU",0.330968273,0.059793678,79,59,0.685880005,0.685880005,79,64,0.685880005,0.685880005,"GXV",79,64
281,1,"beforeCip",0.330968273,0.059793678,79,59,0.685880005,0.685880005,79,64,0.685880005,0.685880005,"GXV",79,64
281,1,"afterCipVelocity",0.331496936,0.060458994,79,59,0.690400124,0.690400124,79,64,0.690400124,0.690400124,"GXV",79,64
281,1,"afterRhs",0.331488561,0.060297159,79,59,0.690400124,0.690400124,79,64,0.690400124,0.690400124,"GXV",79,64
281,1,"afterNewGradV",0.331488561,0.060297159,79,59,0.690393627,0.690393627,79,64,0.690393627,0.690393627,"GXV",79,64
281,1,"afterNewGradU",0.331488561,0.060297159,79,59,0.690393627,0.690393627,79,64,0.690393627,0.690393627,"GXV",79,64
281,2,"beforeCip",0.331488561,0.060297159,79,59,0.690393627,0.690393627,79,64,0.690393627,0.690393627,"GXV",79,64
281,2,"afterCipVelocity",0.332028424,0.060963147,79,59,0.694959104,0.694959104,79,64,0.694959104,0.694959104,"GXV",79,64
281,2,"afterRhs",0.332019997,0.060803218,79,59,0.694959104,0.694959104,79,64,0.694959104,0.694959104,"GXV",79,64
281,2,"afterNewGradV",0.332019997,0.060803218,79,59,0.694952607,0.694952607,79,64,0.694952607,0.694952607,"GXV",79,64
281,2,"afterNewGradU",0.332019997,0.060803218,79,59,0.694952607,0.694952607,79,64,0.694952607,0.694952607,"GXV",79,64
281,3,"beforeCip",0.332019997,0.060803218,79,59,0.694952607,0.694952607,79,64,0.694952607,0.694952607,"GXV",79,64
281,3,"afterCipVelocity",0.332571348,0.06146969,79,59,0.699564278,0.699564278,79,64,0.699564278,0.699564278,"GXV",79,64
281,3,"afterRhs",0.332562866,0.061311786,79,59,0.699564278,0.699564278,79,64,0.699564278,0.699564278,"GXV",79,64
281,3,"afterNewGradV",0.332562866,0.061311786,79,59,0.699557781,0.699557781,79,64,0.699557781,0.699557781,"GXV",79,64
281,3,"afterNewGradU",0.332562866,0.061311786,79,59,0.699557781,0.699557781,79,64,0.699557781,0.699557781,"GXV",79,64
281,4,"beforeCip",0.332562866,0.061311786,79,59,0.699557781,0.699557781,79,64,0.699557781,0.699557781,"GXV",79,64
281,4,"afterCipVelocity",0.333126004,0.061978562,79,59,0.704216361,0.704216361,79,64,0.704216361,0.704216361,"GXV",79,64
281,4,"afterRhs",0.333117467,0.0618228,79,59,0.704216361,0.704216361,79,64,0.704216361,0.704216361,"GXV",79,64
